Month,Total,Skilled,Unskilled,Region_Auckland,Region_Wellington,Region_NorthIslandOth,Region_Canterbury,Region_SouthIslandOth,Accountin_HR_legal_admin,Construction,Education,Healthcare,Hospitality,IT,Manufacturing,Primary,Sales,Other,Occptn_Manager,Occptn_Professionals,Occptn_TechniciansTrades,Occptn_CmmmntyPrsnlSrvcs,Occptn_ClericalAdmin,Occptn_Sales,Occptn_MachineryDrivers,Occptn_Labourers,Skills_HighlySkilled,Skills_Skilled,Skills_Semi_skilled,Skills_LowSkilled,Skills_Unskilled
 May 2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Jun 2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Jul 2007,95.93333333333334,95.83333333333333,95.76666666666667,96.2,95.89999999999999,96.16666666666667,97.89999999999999,86.06666666666666,94.96666666666665,96.46666666666665,91.0,97.86666666666667,97.03333333333335,96.36666666666667,95.86666666666667,79.89999999999999,98.43333333333334,93.26666666666667,95.89999999999999,95.46666666666665,95.89999999999999,99.66666666666667,95.96666666666665,96.83333333333333,90.93333333333334,93.60000000000001,95.73333333333333,94.43333333333334,98.13333333333333,95.43333333333334,97.03333333333335
 Aug 2007,96.66666666666667,96.03333333333335,96.89999999999999,96.7,95.36666666666667,98.36666666666667,100.66666666666667,87.66666666666667,93.7,99.06666666666666,89.5,101.56666666666666,106.93333333333332,94.60000000000001,99.3,76.39999999999999,100.60000000000001,94.26666666666667,95.93333333333332,94.06666666666666,100.60000000000001,110.16666666666667,96.23333333333333,97.06666666666666,93.3,97.43333333333334,94.83333333333333,96.06666666666666,101.93333333333334,96.13333333333333,99.76666666666667
 Sep 2007,97.7,96.83333333333333,97.3,97.06666666666666,95.63333333333333,100.7,102.90000000000002,96.53333333333335,91.36666666666667,102.53333333333335,96.96666666666665,104.16666666666667,119.23333333333333,94.13333333333333,104.60000000000001,78.93333333333334,102.5,92.16666666666667,96.66666666666667,94.23333333333335,105.2,119.33333333333333,93.86666666666667,96.3,102.33333333333333,104.03333333333335,94.53333333333335,101.5,102.36666666666667,95.83333333333333,102.40000000000002
 Oct 2007,98.96666666666665,98.60000000000001,97.63333333333334,96.53333333333335,96.96666666666668,106.3,105.63333333333334,106.33333333333333,88.73333333333333,105.3,129.36666666666667,108.46666666666665,127.3,93.46666666666665,110.0,84.10000000000001,101.83333333333333,93.60000000000001,97.93333333333334,97.33333333333333,107.53333333333335,121.56666666666666,91.53333333333335,96.2,107.0,108.8,95.06666666666666,110.96666666666665,100.23333333333333,95.36666666666667,105.53333333333332
 Nov 2007,98.06666666666666,100.06666666666666,92.53333333333332,94.5,96.96666666666665,108.93333333333334,103.13333333333333,110.03333333333335,85.83333333333333,108.26666666666665,155.79999999999998,106.96666666666665,120.66666666666667,94.5,110.46666666666665,79.3,96.36666666666667,90.83333333333333,101.10000000000001,101.73333333333333,102.86666666666666,113.36666666666667,85.23333333333333,90.5,108.3,106.0,97.33333333333333,117.46666666666668,91.36666666666667,90.46666666666665,99.76666666666667
 Dec 2007,89.43333333333334,93.83333333333333,79.56666666666666,85.10000000000001,88.23333333333333,102.2,93.0,110.06666666666666,77.33333333333333,105.0,154.0,97.33333333333333,102.5,86.8,97.80000000000001,70.39999999999999,83.63333333333334,89.33333333333333,94.96666666666665,97.56666666666666,92.26666666666665,95.33333333333333,74.46666666666668,76.73333333333333,95.13333333333333,91.43333333333332,92.33333333333333,110.33333333333333,80.06666666666666,78.33333333333333,83.96666666666667
 Jan 2008,90.13333333333333,94.33333333333333,80.96666666666667,85.89999999999999,87.56666666666668,102.36666666666666,96.93333333333334,110.66666666666667,79.66666666666667,112.46666666666668,115.86666666666666,97.73333333333333,104.36666666666667,85.33333333333333,99.03333333333335,67.63333333333334,84.33333333333333,94.10000000000001,98.30000000000001,96.86666666666667,92.96666666666665,100.30000000000001,74.89999999999999,77.5,97.23333333333333,97.66666666666667,95.56666666666666,99.56666666666668,81.6,79.89999999999999,84.76666666666667
 Feb 2008,92.46666666666665,95.10000000000001,87.0,88.26666666666667,88.46666666666665,103.59999999999998,103.76666666666667,111.96666666666665,82.63333333333334,118.59999999999998,94.63333333333333,101.53333333333335,110.7,83.2,103.03333333333335,75.10000000000001,89.13333333333333,95.5,97.7,96.46666666666665,97.40000000000002,107.7,79.60000000000001,83.49999999999999,102.33333333333333,109.06666666666668,96.86666666666666,92.13333333333333,90.0,85.3,92.89999999999999
